Invoice no,Date of issue,Invoice Summary,Combined
19608758,6/25/2016,"Seller:
Whitaker-Galloway
719 Cheryl Stravenue
Davidburgh, IA 10351
Tax Id: 949-94-6565
IBAN: GB85RBGA54342067350859
Client:
Adams, Vaughn and Hebert
81524 Holly Plain Apt. 147
Josephfurt, DC 99313
Tax Id: 974-84-9228
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
54""x24"" Black Center Top
Dining Table Marquetery Inlaid
Gemstone Christmas Gift
1.
1,00
each
2 628,00
2 628,00
10%
 2 890,80
12"" White Marble Center Coffee
Table Top Lapis Random Inlay
Cafeteria Decor W294
2.
1,00
each
248,78
 248,78
 10%
 273,66
 
26""x26"" Marble Black Top
Coffee Table Inlay Floral
Pietradura Art Christmas Gift
3.
5,00
each
1 489,00
7 445,00
10%
 8 189,50
12'' Marble Coffee Table Top
Multi Stone Peacock & Floral
Inlay Home Decors W364
4.
5,00
each
264,27
 1 321,35
10%
 1 453,48
Bestier Computer Desk with
Shelves,Writing Desk with
Storage
5.
4,00
each
139,99
 559,96
 10%
 615,96
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 12 203,09
 1 220,31
 13 423,40
 
 Total
 $ 12 203,09
 $ 1 220,31
 $ 13 423,40","19608758 06/25/2016 Seller:
Whitaker-Galloway
719 Cheryl Stravenue
Davidburgh, IA 10351
Tax Id: 949-94-6565
IBAN: GB85RBGA54342067350859
Client:
Adams, Vaughn and Hebert
81524 Holly Plain Apt. 147
Josephfurt, DC 99313
Tax Id: 974-84-9228
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
54""x24"" Black Center Top
Dining Table Marquetery Inlaid
Gemstone Christmas Gift
1.
1,00
each
2 628,00
2 628,00
10%
 2 890,80
12"" White Marble Center Coffee
Table Top Lapis Random Inlay
Cafeteria Decor W294
2.
1,00
each
248,78
 248,78
 10%
 273,66
 
26""x26"" Marble Black Top
Coffee Table Inlay Floral
Pietradura Art Christmas Gift
3.
5,00
each
1 489,00
7 445,00
10%
 8 189,50
12'' Marble Coffee Table Top
Multi Stone Peacock & Floral
Inlay Home Decors W364
4.
5,00
each
264,27
 1 321,35
10%
 1 453,48
Bestier Computer Desk with
Shelves,Writing Desk with
Storage
5.
4,00
each
139,99
 559,96
 10%
 615,96
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 12 203,09
 1 220,31
 13 423,40
 
 Total
 $ 12 203,09
 $ 1 220,31
 $ 13 423,40"
74576933,2/20/2018,"Seller:
Williams-Odom
5184 Craig Coves Suite 099
East Kimberly, MA 84771
Tax Id: 908-80-0834
IBAN: GB92BAIN95242302828660
Client:
Torres Ltd
4423 Melissa Gardens Suite 869
Chavezstad, KS 64933
Tax Id: 969-91-1034
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
(2) stacking Metal 8 Wine bottle
holder Storage Rack, 8 bottles
counter Display
1.
1,00
each
16,99
 16,99
 10%
 18,69
 
Keep the Boos Coming Stainless
Steel Stemless Wine Tumbler,
12 oz.
2.
2,00
each
19,99
 39,98
 10%
 43,98
 
BLACK Butterfly Winged
Corkscrew WINE BOTTLE
OPENER Swing-a-Way
3.
5,00
each
 8,95
 44,75
 10%
 49,23
 
EU Blichmann Riptide Brewing
Pump - Hombrew Beer Wine
Food Grade Stainless Steel
4.
2,00
each
200,00
 400,00
 10%
 440,00
 
Sitting Deer Wine Bottle Holder
Decoration New
5.
5,00
each
30,88
 154,40
 10%
 169,84
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 656,12
 65,61
 721,73
 
 Total
 $ 656,12
 $ 65,61
 $ 721,73","74576933 02/20/2018 Seller:
Williams-Odom
5184 Craig Coves Suite 099
East Kimberly, MA 84771
Tax Id: 908-80-0834
IBAN: GB92BAIN95242302828660
Client:
Torres Ltd
4423 Melissa Gardens Suite 869
Chavezstad, KS 64933
Tax Id: 969-91-1034
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
(2) stacking Metal 8 Wine bottle
holder Storage Rack, 8 bottles
counter Display
1.
1,00
each
16,99
 16,99
 10%
 18,69
 
Keep the Boos Coming Stainless
Steel Stemless Wine Tumbler,
12 oz.
2.
2,00
each
19,99
 39,98
 10%
 43,98
 
BLACK Butterfly Winged
Corkscrew WINE BOTTLE
OPENER Swing-a-Way
3.
5,00
each
 8,95
 44,75
 10%
 49,23
 
EU Blichmann Riptide Brewing
Pump - Hombrew Beer Wine
Food Grade Stainless Steel
4.
2,00
each
200,00
 400,00
 10%
 440,00
 
Sitting Deer Wine Bottle Holder
Decoration New
5.
5,00
each
30,88
 154,40
 10%
 169,84
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 656,12
 65,61
 721,73
 
 Total
 $ 656,12
 $ 65,61
 $ 721,73"
56967329,5/18/2013,"Seller:
Phillips, Bennett and Flores
27081 Dylan Isle Apt. 292
Taylorberg, MA 52582
Tax Id: 966-84-6309
IBAN: GB52ZLFI42670277307496
Client:
Archer-Harper
80441 Morton Loaf Suite 313
West Amy, LA 37644
Tax Id: 921-85-8757
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
Set Of 2 Etched “ Hers” and
“Hers Too” Wine Glasses
1.
4,00
each
 4,00
 16,00
 10%
 17,60
 
Stemware Rack Display Kitchen
Wine Glass Holder Bottle
Carbon Steel Free Punch
2.
2,00
each
42,32
 84,64
 10%
 93,10
 
Wine bottle holder rack
3.
2,00
each
20,00
 40,00
 10%
 44,00
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 140,64
 14,06
 154,70
 
 Total
 $ 140,64
 $ 14,06
 $ 154,70","56967329 05/18/2013 Seller:
Phillips, Bennett and Flores
27081 Dylan Isle Apt. 292
Taylorberg, MA 52582
Tax Id: 966-84-6309
IBAN: GB52ZLFI42670277307496
Client:
Archer-Harper
80441 Morton Loaf Suite 313
West Amy, LA 37644
Tax Id: 921-85-8757
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
Set Of 2 Etched “ Hers” and
“Hers Too” Wine Glasses
1.
4,00
each
 4,00
 16,00
 10%
 17,60
 
Stemware Rack Display Kitchen
Wine Glass Holder Bottle
Carbon Steel Free Punch
2.
2,00
each
42,32
 84,64
 10%
 93,10
 
Wine bottle holder rack
3.
2,00
each
20,00
 40,00
 10%
 44,00
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 140,64
 14,06
 154,70
 
 Total
 $ 140,64
 $ 14,06
 $ 154,70"
62801471,10/15/2013,"Seller:
Brown and Sons
Unit 2546 Box 8958
DPO AA 53171
Tax Id: 911-82-9221
IBAN: GB43YPPM63429317026651
Client:
Ramirez-Tran
5745 Leah Canyon Suite 245
East David, GA 46470
Tax Id: 987-95-0607
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
Pre Order New Sony PlayStation
5 Console Disk Version Ships
Fast 11/12 Confirmed
1.
5,00
each
850,00
 4 250,00
10%
 4 675,00
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 4 250,00
 425,00
 4 675,00
 
 Total
 $ 4 250,00
 $ 425,00
 $ 4 675,00","62801471 10/15/2013 Seller:
Brown and Sons
Unit 2546 Box 8958
DPO AA 53171
Tax Id: 911-82-9221
IBAN: GB43YPPM63429317026651
Client:
Ramirez-Tran
5745 Leah Canyon Suite 245
East David, GA 46470
Tax Id: 987-95-0607
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
Pre Order New Sony PlayStation
5 Console Disk Version Ships
Fast 11/12 Confirmed
1.
5,00
each
850,00
 4 250,00
10%
 4 675,00
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 4 250,00
 425,00
 4 675,00
 
 Total
 $ 4 250,00
 $ 425,00
 $ 4 675,00"
54299574,11/20/2013,"Seller:
Blankenship Inc
4205 John Groves
Aguilarbury, GA 74451
Tax Id: 903-84-5372
IBAN: GB60APZH41378958559864
Client:
Ortega-Ramos
47406 Houston Ford
Sotoberg, WV 16127
Tax Id: 968-80-8718
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
Yellow Stone Royal Art Marble
Dinning Table Top Round
Garden Table Top 60 Inches
1.
4,00
each
6 756,00
27 024,00
10%
 29 726,40
2 Industrial Live edge Legs 16""
Tall Cast Aluminum Cast Iron
Coffee Table Bench
2.
2,00
each
159,28
 318,56
 10%
 350,42
 
40 Inches Marble Utility Table
Top Inlay with Royal Pattern
Stone Dinning Table
3.
2,00
each
1 713,75
3 427,50
10%
 3 770,25
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 30 770,06
 3 077,01
 33 847,07
 
 Total
 $ 30 770,06
 $ 3 077,01
 $ 33 847,07","54299574 11/20/2013 Seller:
Blankenship Inc
4205 John Groves
Aguilarbury, GA 74451
Tax Id: 903-84-5372
IBAN: GB60APZH41378958559864
Client:
Ortega-Ramos
47406 Houston Ford
Sotoberg, WV 16127
Tax Id: 968-80-8718
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
Yellow Stone Royal Art Marble
Dinning Table Top Round
Garden Table Top 60 Inches
1.
4,00
each
6 756,00
27 024,00
10%
 29 726,40
2 Industrial Live edge Legs 16""
Tall Cast Aluminum Cast Iron
Coffee Table Bench
2.
2,00
each
159,28
 318,56
 10%
 350,42
 
40 Inches Marble Utility Table
Top Inlay with Royal Pattern
Stone Dinning Table
3.
2,00
each
1 713,75
3 427,50
10%
 3 770,25
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 30 770,06
 3 077,01
 33 847,07
 
 Total
 $ 30 770,06
 $ 3 077,01
 $ 33 847,07"
28248186,6/3/2018,"Seller:
Robinson Group
Unit 3427 Box 4035
DPO AE 86325
Tax Id: 955-94-0970
IBAN: GB85CZLF00079861232359
Client:
Barton-Higgins
19425 Raymond Drives Suite 129
Singletonview, CT 96127
Tax Id: 971-95-7428
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
HP Desktop Computers Core i5
16GB 2TB 256GB SSD Wifi 22""
LCD Windows 10 Pro PC
1.
2,00
each
139,95
 279,90
 10%
 307,89
 
Ryzen Gaming Computer
2.
2,00
each
752,00
 1 504,00
10%
 1 654,40
Dell Optiplex 390 i5 3.10Ghz
Quad Core Computer w/4Gb
RAM DVDRW noHD Free Ship
3.
5,00
each
84,99
 424,95
 10%
 467,45
 
CAD Solidworks Video Photo
Editing Workstation 64GB 8C
Xeon Quadro Computer NVME
4.
2,00
each
520,00
 1 040,00
10%
 1 144,00
HP T520 Thin Client Computer
AMD GX-212JC 1.2GHz 4GB RAM
TESTED !!READ BELOW!!
5.
4,00
each
37,75
 151,00
 10%
 166,10
 
AMD Dual Core 4GB RAM 500GB
HDD WIFI Window 7 Pro 32bit
Desktop PC Computer
6.
2,00
each
279,99
 559,98
 10%
 615,98
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 3 959,83
 395,98
 4 355,81
 
 Total
 $ 3 959,83
 $ 395,98
 $ 4 355,81","28248186 06/03/2018 Seller:
Robinson Group
Unit 3427 Box 4035
DPO AE 86325
Tax Id: 955-94-0970
IBAN: GB85CZLF00079861232359
Client:
Barton-Higgins
19425 Raymond Drives Suite 129
Singletonview, CT 96127
Tax Id: 971-95-7428
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
HP Desktop Computers Core i5
16GB 2TB 256GB SSD Wifi 22""
LCD Windows 10 Pro PC
1.
2,00
each
139,95
 279,90
 10%
 307,89
 
Ryzen Gaming Computer
2.
2,00
each
752,00
 1 504,00
10%
 1 654,40
Dell Optiplex 390 i5 3.10Ghz
Quad Core Computer w/4Gb
RAM DVDRW noHD Free Ship
3.
5,00
each
84,99
 424,95
 10%
 467,45
 
CAD Solidworks Video Photo
Editing Workstation 64GB 8C
Xeon Quadro Computer NVME
4.
2,00
each
520,00
 1 040,00
10%
 1 144,00
HP T520 Thin Client Computer
AMD GX-212JC 1.2GHz 4GB RAM
TESTED !!READ BELOW!!
5.
4,00
each
37,75
 151,00
 10%
 166,10
 
AMD Dual Core 4GB RAM 500GB
HDD WIFI Window 7 Pro 32bit
Desktop PC Computer
6.
2,00
each
279,99
 559,98
 10%
 615,98
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 3 959,83
 395,98
 4 355,81
 
 Total
 $ 3 959,83
 $ 395,98
 $ 4 355,81"
65345089,12/24/2020,"Seller:
Roberts Group
058 Laura Squares
East Saramouth, WA 49444
Tax Id: 978-71-2963
IBAN: GB41CYBY20444587829017
Client:
Whitaker-Kelly
736 Krystal Ways Suite 151
North Louis, SC 84132
Tax Id: 958-90-2468
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
10-Core Gaming Computer
Desktop PC Tower HDMI 8GB
DDR4 R7 Graphic CUSTOM
BUILT
1.
4,00
each
348,88
 1 395,52
10%
 1 535,07
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 1 395,52
 139,55
 1 535,07
 
 Total
 $ 1 395,52
 $ 139,55
 $ 1 535,07","65345089 12/24/2020 Seller:
Roberts Group
058 Laura Squares
East Saramouth, WA 49444
Tax Id: 978-71-2963
IBAN: GB41CYBY20444587829017
Client:
Whitaker-Kelly
736 Krystal Ways Suite 151
North Louis, SC 84132
Tax Id: 958-90-2468
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
10-Core Gaming Computer
Desktop PC Tower HDMI 8GB
DDR4 R7 Graphic CUSTOM
BUILT
1.
4,00
each
348,88
 1 395,52
10%
 1 535,07
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 1 395,52
 139,55
 1 535,07
 
 Total
 $ 1 395,52
 $ 139,55
 $ 1 535,07"
44337721,5/2/2017,"Seller:
Carlson Ltd
6863 Richard Light Suite 692
Allisonmouth, WV 45956
Tax Id: 922-92-8678
IBAN: GB30QDAV47663465507009
Client:
Dorsey, Gomez and Chen
7086 Stevens Ramp Apt. 124
Bergville, MI 97033
Tax Id: 962-82-1600
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
The Art of Glen Loates
1.
1,00
each
 6,08
 6,08
 10%
 6,69
 
Pictures From a Distant
Country: Seeing America
Through Old Paper Money
2.
1,00
each
13,84
 13,84
 10%
 15,22
 
Motorcycle Journeys Through
North America : A Guide for
Choosing and Planning...
3.
4,00
each
 6,00
 24,00
 10%
 26,40
 
CCNA 200-301 50 GB AUG 2020
Cisco Video/Official Books/Exam
Dumps/Licences
4.
4,00
each
 1,99
 7,96
 10%
 8,76
 
Enough By Helen Roseveare
5.
2,00
each
 8,86
 17,72
 10%
 19,49
 
Fatawa Islamiyah (Islamic
Verdicts) (8 Volume Set)
6.
3,00
each
99,90
 299,70
 10%
 329,67
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 369,30
 36,93
 406,23
 
 Total
 $ 369,30
 $ 36,93
 $ 406,23","44337721 05/02/2017 Seller:
Carlson Ltd
6863 Richard Light Suite 692
Allisonmouth, WV 45956
Tax Id: 922-92-8678
IBAN: GB30QDAV47663465507009
Client:
Dorsey, Gomez and Chen
7086 Stevens Ramp Apt. 124
Bergville, MI 97033
Tax Id: 962-82-1600
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
The Art of Glen Loates
1.
1,00
each
 6,08
 6,08
 10%
 6,69
 
Pictures From a Distant
Country: Seeing America
Through Old Paper Money
2.
1,00
each
13,84
 13,84
 10%
 15,22
 
Motorcycle Journeys Through
North America : A Guide for
Choosing and Planning...
3.
4,00
each
 6,00
 24,00
 10%
 26,40
 
CCNA 200-301 50 GB AUG 2020
Cisco Video/Official Books/Exam
Dumps/Licences
4.
4,00
each
 1,99
 7,96
 10%
 8,76
 
Enough By Helen Roseveare
5.
2,00
each
 8,86
 17,72
 10%
 19,49
 
Fatawa Islamiyah (Islamic
Verdicts) (8 Volume Set)
6.
3,00
each
99,90
 299,70
 10%
 329,67
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 369,30
 36,93
 406,23
 
 Total
 $ 369,30
 $ 36,93
 $ 406,23"
30885203,3/28/2020,"Seller:
Shepard PLC
38754 Lisa Grove
Lake Billyton, ID 54381
Tax Id: 929-84-1184
IBAN: GB02ONNL63005814637467
Client:
Mays and Sons
4681 Warner Mountains
Gillmouth, NY 78497
Tax Id: 937-72-6142
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
CORK POPS Black WINE OPENER
and Foil Remover
1.
3,00
each
 8,00
 24,00
 10%
 26,40
 
Stemware Rack Display Kitchen
Wine Glass Holder Bottle
Carbon Steel Free Punch
2.
3,00
each
42,32
 126,96
 10%
 139,66
 
Bicycle Wine Bottle
Holder/Excellent Condition
3.
4,00
each
 4,99
 19,96
 10%
 21,96
 
Vintage Anjou Water
Goblets/Wine Glass New Set by
Leonard Silver MFG 4 Piece Set
4.
3,00
each
 9,00
 27,00
 10%
 29,70
 
Wine Things Unlimited - Tipsy
Wine Elf - Pewter Wine Bottle
Stopper/Cork
5.
5,00
each
 8,99
 44,95
 10%
 49,45
 
Waterford Elegance Chardonnay
Wine Glass, Pair - 40001097
New In Box
6.
4,00
each
19,98
 79,92
 10%
 87,91
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 322,79
 32,28
 355,07
 
 Total
 $ 322,79
 $ 32,28
 $ 355,07","30885203 03/28/2020 Seller:
Shepard PLC
38754 Lisa Grove
Lake Billyton, ID 54381
Tax Id: 929-84-1184
IBAN: GB02ONNL63005814637467
Client:
Mays and Sons
4681 Warner Mountains
Gillmouth, NY 78497
Tax Id: 937-72-6142
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
CORK POPS Black WINE OPENER
and Foil Remover
1.
3,00
each
 8,00
 24,00
 10%
 26,40
 
Stemware Rack Display Kitchen
Wine Glass Holder Bottle
Carbon Steel Free Punch
2.
3,00
each
42,32
 126,96
 10%
 139,66
 
Bicycle Wine Bottle
Holder/Excellent Condition
3.
4,00
each
 4,99
 19,96
 10%
 21,96
 
Vintage Anjou Water
Goblets/Wine Glass New Set by
Leonard Silver MFG 4 Piece Set
4.
3,00
each
 9,00
 27,00
 10%
 29,70
 
Wine Things Unlimited - Tipsy
Wine Elf - Pewter Wine Bottle
Stopper/Cork
5.
5,00
each
 8,99
 44,95
 10%
 49,45
 
Waterford Elegance Chardonnay
Wine Glass, Pair - 40001097
New In Box
6.
4,00
each
19,98
 79,92
 10%
 87,91
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 322,79
 32,28
 355,07
 
 Total
 $ 322,79
 $ 32,28
 $ 355,07"
69167020,10/3/2020,"Seller:
Green, Phillips and Washington
08050 Burns Unions Apt. 703
West Mark, ID 06799
Tax Id: 901-76-9701
IBAN: GB76RLVG97497779065189
Client:
Gibson PLC
3324 Sheri Unions Suite 038
Autumnfurt, DE 97496
Tax Id: 936-95-7995
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
Nordic Braided Tassels Sofa
Rugs Area Rug Soft Mat Palm
Leaves Room Carpet
1.
4,00
each
186,54
 746,16
 10%
 820,78
 
Chindi Area Rugs Carpet New
Design Bohemian Hippi Garden
Yoga Mat Indian Kilim
2.
4,00
each
29,99
 119,96
 10%
 131,96
 
Happy Christmas Home
Decoration Rug Mat Carpet
Bedroom Rugs Bedside Area
Rug New
3.
3,00
each
60,32
 180,96
 10%
 199,06
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 1 047,08
 104,71
 1 151,79
 
 Total
 $ 1 047,08
 $ 104,71
 $ 1 151,79","69167020 10/03/2020 Seller:
Green, Phillips and Washington
08050 Burns Unions Apt. 703
West Mark, ID 06799
Tax Id: 901-76-9701
IBAN: GB76RLVG97497779065189
Client:
Gibson PLC
3324 Sheri Unions Suite 038
Autumnfurt, DE 97496
Tax Id: 936-95-7995
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
Nordic Braided Tassels Sofa
Rugs Area Rug Soft Mat Palm
Leaves Room Carpet
1.
4,00
each
186,54
 746,16
 10%
 820,78
 
Chindi Area Rugs Carpet New
Design Bohemian Hippi Garden
Yoga Mat Indian Kilim
2.
4,00
each
29,99
 119,96
 10%
 131,96
 
Happy Christmas Home
Decoration Rug Mat Carpet
Bedroom Rugs Bedside Area
Rug New
3.
3,00
each
60,32
 180,96
 10%
 199,06
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 1 047,08
 104,71
 1 151,79
 
 Total
 $ 1 047,08
 $ 104,71
 $ 1 151,79"
87695069,6/28/2014,"Seller:
Ballard, Hale and Humphrey
USNS Whitaker
FPO AA 10936
Tax Id: 986-82-6772
IBAN: GB71SOMY41554092839099
Client:
Tran, Hernandez and Ruiz
8272 Stephen Islands
Williamsland, CA 03445
Tax Id: 983-70-8237
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
New KID CUDI ""WZRD"" Rap Hip
Hop Soul Music Men's Black
T-Shirt Size S to 3XL
1.
1,00
each
22,49
 22,49
 10%
 24,74
 
Deer Stag Kids Landry Boys
Lace Up Sneakers Gray/Blue
Size 6
2.
4,00
each
28,99
 115,96
 10%
 127,56
 
Minecraft Creative Stuffed Plush
Kids Childrens Gift Cute Toy
Birthday Christmas
3.
1,00
each
 7,25
 7,25
 10%
 7,98
 
LL Bean HIGH TOP Black Canvas
SNEAKER Shoes Kid's Boy's 6 M
EXCL CND
4.
1,00
each
16,99
 16,99
 10%
 18,69
 
boys shoes size 5
5.
5,00
each
 5,80
 29,00
 10%
 31,90
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 191,69
 19,17
 210,86
 
 Total
 $ 191,69
 $ 19,17
 $ 210,86","87695069 06/28/2014 Seller:
Ballard, Hale and Humphrey
USNS Whitaker
FPO AA 10936
Tax Id: 986-82-6772
IBAN: GB71SOMY41554092839099
Client:
Tran, Hernandez and Ruiz
8272 Stephen Islands
Williamsland, CA 03445
Tax Id: 983-70-8237
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
New KID CUDI ""WZRD"" Rap Hip
Hop Soul Music Men's Black
T-Shirt Size S to 3XL
1.
1,00
each
22,49
 22,49
 10%
 24,74
 
Deer Stag Kids Landry Boys
Lace Up Sneakers Gray/Blue
Size 6
2.
4,00
each
28,99
 115,96
 10%
 127,56
 
Minecraft Creative Stuffed Plush
Kids Childrens Gift Cute Toy
Birthday Christmas
3.
1,00
each
 7,25
 7,25
 10%
 7,98
 
LL Bean HIGH TOP Black Canvas
SNEAKER Shoes Kid's Boy's 6 M
EXCL CND
4.
1,00
each
16,99
 16,99
 10%
 18,69
 
boys shoes size 5
5.
5,00
each
 5,80
 29,00
 10%
 31,90
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 191,69
 19,17
 210,86
 
 Total
 $ 191,69
 $ 19,17
 $ 210,86"
81384146,1/24/2015,"Seller:
Long, Craig and Ford
0825 Nathan Garden Apt. 573
Briannaside, GA 63563
Tax Id: 919-96-0967
IBAN: GB85FXWI03764269520259
Client:
Golden PLC
51414 Jennifer Drive Suite 090
Brandystad, WI 43381
Tax Id: 975-88-0557
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
Hot Toys COSB748 Mandalorian
& The Child COSBABY Mini
Figure Model Collection
1.
4,00
each
32,89
 131,56
 10%
 144,72
 
All Mattel Disney Pixar Model
Cars McQueen 1:55 Diecast Lot
Choose Loose Kid Toy
2.
5,00
each
12,99
 64,95
 10%
 71,45
 
Skechers Shoes Kids Size 2
3.
2,00
each
10,00
 20,00
 10%
 22,00
 
foamposite Size 6c
4.
2,00
each
22,40
 44,80
 10%
 49,28
 
Lakai Select Skate Shoe - Little
Boy's 11 - Black
5.
3,00
each
 0,99
 2,97
 10%
 3,27
 
Joma Boys Youth Gol-102
Soccer Cleats Shoes Size 1.5
White Red 1.5Y NEW
6.
3,00
each
19,99
 59,97
 10%
 65,97
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 324,25
 32,43
 356,68
 
 Total
 $ 324,25
 $ 32,43
 $ 356,68","81384146 01/24/2015 Seller:
Long, Craig and Ford
0825 Nathan Garden Apt. 573
Briannaside, GA 63563
Tax Id: 919-96-0967
IBAN: GB85FXWI03764269520259
Client:
Golden PLC
51414 Jennifer Drive Suite 090
Brandystad, WI 43381
Tax Id: 975-88-0557
ITEMS
No.
Description
Qty
UM
Net price
Net worth
VAT [%]
Gross
worth
 
Hot Toys COSB748 Mandalorian
& The Child COSBABY Mini
Figure Model Collection
1.
4,00
each
32,89
 131,56
 10%
 144,72
 
All Mattel Disney Pixar Model
Cars McQueen 1:55 Diecast Lot
Choose Loose Kid Toy
2.
5,00
each
12,99
 64,95
 10%
 71,45
 
Skechers Shoes Kids Size 2
3.
2,00
each
10,00
 20,00
 10%
 22,00
 
foamposite Size 6c
4.
2,00
each
22,40
 44,80
 10%
 49,28
 
Lakai Select Skate Shoe - Little
Boy's 11 - Black
5.
3,00
each
 0,99
 2,97
 10%
 3,27
 
Joma Boys Youth Gol-102
Soccer Cleats Shoes Size 1.5
White Red 1.5Y NEW
6.
3,00
each
19,99
 59,97
 10%
 65,97
 
SUMMARY
VAT [%]
 Net worth
 VAT
 Gross worth
 
10%
 324,25
 32,43
 356,68
 
 Total
 $ 324,25
 $ 32,43
 $ 356,68"
